clade,animal,species,care,breedsystem,coop,WPPind,EPPind,WPP,EPP,EPPN,EPPbrN,WGPind,EGPind,WGP,EGP,EGPN,EGPbrN,perEGPbr,latitude,longitude,MeanP,VarP,Pp,MeanT,VarT,Pt,NPP.mean,NPP.var,NPP.P,MGS_duration,MeanP_MGS,VarP_MGS,InterYearVarP_MGS,MeanT_MGS,VarT_MGS,InterYearVarT_MGS,NPP_MGS.mean,NPP_MGS.var,InterYearVar.NPP_MGS,COOP2,transEGP,sdT,SQPt,SQMeanP,sdP,code,ZperEGPbr,Zlatitude,Zlongitude,ZMeanT,ZVarT,ZPt,ZMeanP,ZVarP,ZPp,ZtransEGP,ZsdT,ZSQPt,ZSQMeanP,ZsdP,EGPclass,PC1,PC2,PC3,ZPC1,ZPC2,ZPC3,PC1class,PC2class,PC3class,PC1EGP,TMPavg,TMPsd,TMPmed,TMPcv,TMPprd_Ent,TMPprd_Fix,TMPprd_Dym,PREavg,PREsd,PREmed,PREcv,PREprd_Ent,PREprd_Fix,PREprd_Dym,DTRavg,DTRsd,DTRmed,DTRcv,DTRprd_Ent,DTRprd_Dym,NPPavg,NPPsd,NPPmed,NPPcv,NPPprd_Ent,NPPprd_Dym
PASSERIFORMES,Geothlypis_trichas,Geothlypis_trichas,Male_Female,Pair,Noncooperative,393,93,78,60,486,138,393,93,78,60,486,138,43.4782608695652,43.38,-88.02,64.4940367,1595.954544,0.560280737,7.394495413,119.2356714,0.490488299,1.151347664,1.400957554,0.777804629,10,75.74862385,1517.718515,203.1693618,15.20013106,35.15390127,0.588781162,1.381738335,1.355900969,0.01300773,0,0.719994415358595,10.9195087526866,0.700348698149715,8.03081793468137,39.949399795241,animal.Geothlypis_trichas,0.962079772316257,0.511412861861014,-0.83829993382062,-0.434361544852861,1.29079530134058,-1.04831355255996,-0.248763932479941,-0.388742231596991,-0.341294676477976,0.95797571351727,1.27829604561122,-1.08246778506978,-0.1312632196491,-0.316410585573193,1,-10.758413981226,-1.48611574776458,-1.48369330260636,-0.82079077122231,-0.839874549432884,-0.159098339294772,0,0,0,1.77876648473958,8.053,10.636,9.05,1.321,0.871,0.567,0.519,66.071,39.342,58.4,0.595,0.231,0.424,0.258,10.043,1.689,10.1,0.168,0.459,0.262,1.27e-08,9.68e-09,1.19e-08,0.764,0.809,0.599
PASSERIFORMES,Grallina_cyanoleuca,Grallina_cyanoleuca,Male_Female,Pair,Noncooperative,100,3,44,3,103,47,100,3,44,3,103,47,6.38297872340426,-35.28,149.12,63.65489297,1703.363957,0.429200636,12.49342508,29.71038504,0.605374377,1.87874773,0.375591392,0.700116957,12,62.80817348,1697.719476,245.1410192,13.16889074,26.59386656,0.244608653,1.87874773,0.375591392,0.040922164,0,0.255413562517079,5.45072335016188,0.778058080736907,7.97840165509358,41.271830066039,animal.Grallina_cyanoleuca,-0.689494664403624,-1.76077998070536,1.92680201935121,0.171887014596846,-0.471066178237406,0.387868105658428,-0.263596726440043,-0.373877327696272,-1.45510651463714,-0.500524169205185,-0.279152999397581,0.426069514068274,-0.14979649912194,-0.283658126143821,1,-3.84955850747438,1.37581142387489,-5.32293510635723,0.174866109325114,0.0690325784186071,-1.18027108635694,0,1,0,-0.675390278530299,12.559,5.281,12.5,0.42,0.88,0.706,0.501,57.3,35.694,50.7,0.623,0.073,0.352,0.238,13.147,1.832,13.2,0.139,0.456,0.215,1.18e-08,6.22e-09,1.17e-08,0.529,0.737,0.409
PASSERIFORMES,Gymnorhina_tibicen,Gymnorhina_tibicen,Multi-male_Multi-female,Cooperative,Cooperative,47,75,16,48,122,64,55,67,19,45,122,64,70.3125,-37.43,144.24,54.23685015,984.6418571,0.519730411,12.49105505,22.06122811,0.61168907,1.946509689,0.753347742,0.685652901,12,53.03361134,741.1833595,103.0395064,12.49282736,14.97321435,0.211375992,1.946509689,0.753347742,0.059556664,1,0.994571356619182,4.69693816331448,0.782105536356827,7.36456720724307,31.3790034433855,animal.Gymnorhina_tibicen,2.15680699401609,-1.82288542961863,1.86990019961823,0.171605224619892,-0.621601915057293,0.466807577017873,-0.430071054570309,-0.473344726762461,-0.685858289074013,1.81997946200897,-0.493822607544077,0.504640949922929,-0.36683527908753,-0.528672483237103,1,-4.10602414517177,3.22806915923033,-4.07515831041391,0.13790604006798,0.6572831373307,-0.848383770171484,0,1,0,1.68207342194099,12.441,4.444,12.2,0.357,0.847,0.697,0.459,61.841,35.544,56.9,0.575,0.152,0.407,0.359,11.87,2.692,11.9,0.227,0.728,0.329,2.26e-08,1.34e-08,2.41e-08,0.593,0.322,0.299
PASSERIFORMES,Hirundo_ariel,Hirundo_ariel,Male_Female,Pair,Noncooperative,175,28,56,14,203,70,175,28,56,14,203,70,20,-37.81,144.98,48.48570336,669.8515951,0.53747037,14.12224771,16.24267237,0.609472428,2.97599939,1.598094154,0.662506053,12,62.54220183,964.7192327,126.7708568,13.87622324,17.13186614,0.353135064,2.97599939,1.598094154,0.025305461,0,0.463647609000806,4.03021989102332,0.780687151168764,6.96316762400561,25.8814913615889,animal.Hirundo_ariel,-0.0832309310241565,-1.83386220663586,1.87852875424987,0.365549496240286,-0.736111341856108,0.439097512938252,-0.531728937863283,-0.516910061148117,-0.535118579599283,0.153203444659573,-0.68369653018701,0.477106476098773,-0.508761617906771,-0.664828653734374,1,-3.77221245243103,3.87747410472029,-4.37636552877372,0.186012692457398,0.863524857828328,-0.928499745754719,0,1,0,-0.0328092477978254,14.03,3.936,13.7,0.281,0.838,0.701,0.437,47.198,26.963,42.8,0.571,0.077,0.413,0.364,10.457,1.926,10.5,0.184,0.632,0.294,0,0,0,,,1
PASSERIFORMES,Hirundo_rustica,Hirundo_rustica,Male_Female,Pair,Noncooperative,1463,468,282,211,1931,493,1463,468,282,211,1931,493,42.7991886409736,37.13,-80.25,91.43340979,1876.02909,0.589041884,11.23807339,70.37254935,0.526492195,2.3381284,3.018714681,0.683953774,12,98.24442988,2067.16007,345.0689128,17.18099607,21.84170817,0.516239815,2.3381284,3.018714681,0.044260394,0,0.713138781373649,8.38883480287936,0.725597819043029,9.5620818753031,43.3131514669621,animal.Hirundo_rustica,0.931845783826582,0.330873766182908,-0.747700110188398,0.0226291892554291,0.329166961324702,-0.598231732727946,0.227419295938245,-0.349981371677504,-0.0969058961577964,0.936453213608212,0.557588349797011,-0.592317955410882,0.410159078564403,-0.23310098310013,1,-6.82118583595715,-0.104683150614581,-1.46985914086994,-0.253384446395372,-0.40115131893336,-0.155418688554909,0,0,1,1.18983766000358,11.395,7.965,11.5,0.699,0.863,0.608,0.489,90.504,39.563,86.95,0.437,0.087,0.475,0.335,12.758,1.559,12.8,0.122,0.272,0.263,2.92e-08,1.99e-08,2.64e-08,0.682,0.571,0.306
PASSERIFORMES,Hylocichla_mustelina,Hylocichla_mustelina,Male_Female,Pair,Noncooperative,209,54,156,31,263,187,209,54,156,31,263,187,16.5775401069519,43.45,-80.4,73.09311927,970.8238588,0.637405995,7.32912844,102.0408347,0.522199764,0.946547547,1.002000795,0.820595974,9,82.2382263,1211.111804,190.9734429,14.77691131,19.67531804,0.606964549,1.263022411,0.924683044,0.008331542,0,0.419337294233109,10.1015263549624,0.72263390731407,8.54945140169824,31.1580464535247,animal.Hylocichla_mustelina,-0.235607377381563,0.513434899732609,-0.74944914153265,-0.442133496184787,0.952400176777203,-0.651891068817111,-0.0967656329672795,-0.475257065831196,0.314052891353694,0.0140961428910965,1.04534378831813,-0.649855040967702,0.0521145222238647,-0.534144896419,1,-9.81797901804348,0.30950136257296,0.0407900283978235,-0.685261732388392,-0.269612242742891,0.246388189178401,0,0,1,0.699357875279488,7.416,9.692,7.75,1.307,0.878,0.594,0.513,74.162,28.597,70.6,0.386,0.078,0.516,0.211,10.002,2.089,10.3,0.209,0.637,0.308,1.19e-08,9.21e-09,1.11e-08,0.777,0.808,0.629
PASSERIFORMES,Icteria_virens,Icteria_virens,Male_Female,Pair,Noncooperative,9,4,28,27,13,55,9,4,28,27,13,55,49.0909090909091,37.62,-84.2,98.70168196,2324.391761,0.585153807,13.07155963,81.99634418,0.506884836,1.166489998,0.699953403,0.796124876,12,100.2267074,2358.625405,281.147682,16.79541284,47.6136315,0.412266143,1.166489998,0.699953403,0.020769249,0,0.77630675335548,9.05518327699666,0.71195845103489,9.93487201528032,48.2119462477922,animal.Icteria_virens,1.2119688630138,0.345028031284071,-0.793757935587018,0.240625605045343,0.557923742678545,-0.843341756954756,0.355894049057775,-0.287930310872577,-0.129943604835442,1.13476203146805,0.747356958047381,-0.857092873083931,0.541969727913235,-0.111773166537722,1,-6.84025630091516,-1.00080666560628,-1.6339780408278,-0.256132751049133,-0.685747327623791,-0.199071512857626,0,0,0,1.39089478251718,13.349,8.557,13.85,0.641,0.854,0.587,0.494,99.518,45.235,94.95,0.455,0.094,0.472,0.249,11.229,1.456,11.3,0.13,0.244,0.234,1.34e-08,7.93e-09,1.35e-08,0.591,0.807,0.582
PASSERIFORMES,Icterus_galbula,Icterus_galbula,Male_Female,Pair,Noncooperative,137,65,26,22,202,48,137,65,26,22,202,48,45.8333333333333,36.34,-121.54,80.88723242,12605.89713,0.433378883,12.04097859,7.965796497,0.579712348,1.187689283,0.63496609,0.814402941,12,133.6513761,14280.87746,2020.75525,10.38217562,4.923848842,0.529736039,1.187689283,0.63496609,0.016392555,0,0.743683120092141,2.82237426593285,0.761388434374991,8.99373295245083,112.275986435212,animal.Icterus_galbula,1.06693346941059,0.308053624489195,-1.229150138216,0.118092384997266,-0.899000614427066,0.0670691367662342,0.0410039413292114,1.13497653682527,-1.41960317785414,1.03234376563221,-1.02767748333371,0.102469165395112,0.20920301094297,1.4748926285926,1,-0.259411115726481,-1.76768217989248,-3.17612202060375,0.692253535701853,-0.929296020272812,-0.609255472267176,1,0,0,0.340090229930362,11.68,3.32,11.1,0.284,0.765,0.676,0.372,79.231,107.598,30.1,1.358,0.362,0.246,0.47,12.611,1.796,12.7,0.142,0.321,0.224,2.14e-08,1.74e-08,2.8e-08,0.813,0.563,0.465
PASSERIFORMES,Junco_hyemalis,Junco_hyemalis,Male_Female,Pair,Noncooperative,134,53,25,13,187,38,134,53,25,13,187,38,34.2105263157895,37.37,-80.52,88.66842508,1564.11606,0.615861323,11.10374618,70.31314359,0.524846771,2.461538455,4.12136338,0.706317189,12,94.93302752,1669.9636,304.0121077,17.03774574,21.43681957,0.454646723,2.461538455,4.12136338,0.031619816,0,0.624753868765043,8.38529329182945,0.72446309153745,9.41639129815664,39.5489071909705,animal.Junco_hyemalis,0.549457126260831,0.337806467456947,-0.750848366608051,0.00665805749331717,0.327997853417153,-0.618801046346541,0.178545131668125,-0.393148512124793,0.130983832512671,0.658978617129176,0.556579766977136,-0.614345910202601,0.358645995147405,-0.326329534090015,1,-7.09764851902974,0.341761691434964,-1.08816996707691,-0.293226352722925,-0.259366823802789,-0.0538958874264886,0,0,1,0.952204969852101,11.073,7.936,11.3,0.717,0.861,0.606,0.489,87.674,37.279,84.8,0.425,0.098,0.488,0.332,12.95,1.557,12.9,0.12,0.275,0.273,3.4e-08,3.29e-08,3.26e-08,0.968,0.74,0.615
PASSERIFORMES,Lamprotornis_superbus,Lamprotornis_superbus,Multi-male_Multi-female,Cooperative,Cooperative,213,34,75,25,247,100,231,16,91,9,247,100,9,0.17,37.52,95.41307339,14987.2049,0.47324348,20.37003058,0.967901029,0.730553226,1.63192762,0.461331013,0.634546723,12,155.6541284,16174.90437,1895.848753,20.71192661,0.823023154,0.140190906,1.63192762,0.461331013,0.103495542,1,0.304692654015397,0.983819612022448,0.854724064245298,9.76796157803664,122.422240218026,animal.Lamprotornis_superbus,-0.572978353144758,-0.736762230019142,0.625522699228178,1.10839350705415,-1.0367194977111,1.95271886965343,0.29776425365999,1.46453714208697,-1.08086633127478,-0.34581794588288,-1.5512773284853,1.91435177609425,0.482953754160466,1.7261835833748,1,5.39924813620352,1.46429775317821,-2.12001749941422,1.5077407086877,0.0971345707467811,-0.328349707479386,1,1,0,-1.85355865457057,19.954,1.213,20,0.061,0.54,0.745,0.281,109.38,120.439,54.2,1.101,0.472,0.381,0.576,12.291,1.295,11.9,0.105,0.605,0.557,6.69e-09,2.57e-09,6.65e-09,0.383,0.505,0.338
PASSERIFORMES,Laniarius_atrococcineus,Laniarius_atrococcineus,Male_Female,Pair,Noncooperative,60,14,29,12,74,41,60,14,29,12,74,41,29.2682926829268,-26.58,21.49,14.34617737,275.0628385,0.608360488,20.17706422,36.78611482,0.596166933,0.222933069,0.067962182,0.81528582,12,,,,,,,0.222933069,0.067962182,0.051907949,0,0.571627801432262,6.06515579519603,0.772118470832035,3.78763479892135,16.5850184956183,animal.Laniarius_atrococcineus,0.329416564332447,-1.50946955952144,0.438609549572512,1.08545034340759,-0.331815512351183,0.272766585769544,-1.13518283592817,-0.571546770948804,0.0672478515716849,0.492195241317519,-0.10416949679039,0.310766537960128,-1.6315623543438,-0.895073194488287,1,-4.26726757441826,5.63764403987242,-4.94906559138794,0.114668742604995,1.42252964877596,-1.08082818091894,0,1,0,0.377526498712524,20.294,5.819,21,0.287,0.887,0.707,0.522,17.892,23.643,8.8,1.321,0.276,0.257,0.488,18.021,2.103,18,0.117,0.64,0.418,0,0,0,,,1
PASSERIFORMES,Lanius_bucephalus,Lanius_bucephalus,Male_Female,Pair,Noncooperative,89,10,20,4,99,24,89,10,20,4,99,24,16.6666666666667,34.34,135.32,127.3179664,8256.406659,0.583725391,15.12721713,65.40229358,0.583531108,2.465134771,1.434040632,0.639599486,12,236.8451835,18197.50433,1781.370871,16.76915138,30.5406209,0.617275951,2.465134771,1.434040632,0.031780266,0,0.420534335283965,8.08716845255495,0.763892078765057,11.2835263282362,90.864771275781,animal.Lanius_bucephalus,-0.231639240757672,0.250281113872201,1.76589113568008,0.485037565885395,0.231352114359568,0.114807149627444,0.861718541129218,0.533029686333631,-0.142081119519048,0.0178541200475131,0.471677140151238,0.151071288079003,1.01882515319,0.944603832783617,1,-2.23348363812933,-1.27643767773135,0.155238933648638,0.407763738933429,-0.773283793981137,0.276829643232962,1,0,1,-0.389909618885916,15.094,7.773,15.45,0.515,0.901,0.671,0.547,138.81,88.207,120.75,0.635,0.362,0.48,0.314,7.792,0.932,7.7,0.12,0.369,0.257,3.43e-08,1.08e-08,3.71e-08,0.313,0.787,0.551
PASSERIFORMES,Lanius_collurio,Lanius_collurio,Male_Female,Pair,Noncooperative,73,11,14,7,84,21,73,11,14,7,84,21,33.3333333333333,46.2,9.4,170.9779052,6818.11456,0.577930226,3.333868502,37.01825063,0.55125354,1.008063295,1.576297775,0.770928739,10,197.1478899,6767.379046,1249.813326,9.275779817,6.263330275,0.68686721,1.210478498,1.651580471,0.01136715,0,0.615479708670387,6.08426253789233,0.742464504202053,13.0758519875379,82.5718751149567,animal.Lanius_collurio,0.510402307909905,0.592872101830975,0.29763762322585,-0.917158793692901,-0.327247069642997,-0.288692142371162,1.63345627017243,0.33397754336365,-0.19132370730959,0.629863423664629,-0.0987281097226443,-0.26489258117558,1.65255331191106,0.739214746449793,1,-4.11214989422962,-3.27100286313651,2.43424378681139,0.137023239114749,-1.40672916322185,0.883006009670345,0,0,1,0.49284018454988,5.915,6.189,5.6,1.046,0.844,0.608,0.462,112.334,54.892,106.35,0.489,0.274,0.495,0.308,6.834,1.262,6.8,0.185,0.524,0.256,2.47e-08,2.36e-08,1.91e-08,0.957,0.751,0.559
PASSERIFORMES,Lanius_ludovicianus,Lanius_ludovicianus,Male_Female,Pair,Noncooperative,171,8,31,5,179,36,171,8,31,5,179,36,13.8888888888889,34,-98,63.60764526,2369.18182,0.441780829,17.66422018,77.92779678,0.519742108,0.643511511,0.39939932,0.762372749,12,59.94678899,2365.046216,227.2422041,16.34750255,57.58788481,0.460072866,0.643511511,0.39939932,0.095385195,0,0.381893248198916,8.82767221752145,0.720931416987774,7.97544012954771,48.6742418533663,animal.Lanius_ludovicianus,-0.355312832202268,0.240459787067312,-0.954668819258146,0.786680174203023,0.477854555152327,-0.682614029604495,-0.264431881995,-0.281731599752701,-1.34821029024586,-0.103455272358803,0.682564347581256,-0.682904720081512,-0.150843631444936,-0.100323551083284,1,-5.63684150966624,-0.995579826912192,-5.97186848223828,-0.0827048625064162,-0.684087358428116,-1.35287628081522,0,0,0,-0.0207504098523869,17.074,8.456,17.4,0.495,0.861,0.601,0.512,62.386,46.636,51.35,0.748,0.152,0.326,0.529,13.444,1.55,13.4,0.115,0.103,0.177,6.87e-09,3.7e-09,7.02e-09,0.539,0.8,0.56
PASSERIFORMES,Lanius_minor,Lanius_minor,Male_Female,Pair,Noncooperative,136,0,36,0,136,36,136,0,36,0,136,36,0,48.63,19.37,76.93203364,1927.868519,0.575392905,5.401376147,63.24695163,0.511821363,1.543723503,2.300427994,0.656736449,10,94.1030581,2453.839988,336.6343836,11.98302752,12.91437003,0.604552375,1.853497883,2.168075037,0.019246009,0,0,7.95279520860433,0.715416915511508,8.77109078963386,43.9074995758128,animal.Lanius_minor,-0.97368078942525,0.663065702230623,0.413889906573759,-0.671337883562566,0.188934892238063,-0.781630628364398,-0.0289085736281319,-0.342807064427979,-0.212883792673042,-1.30236662288884,0.433409140026566,-0.789955257431562,0.130481486668947,-0.218380840381142,0,-8.4974027683425,-0.356499931191185,-1.1288936274328,-0.494949337767069,-0.48112472603008,-0.0647276855371006,0,0,1,-0.807417285121766,6.414,7.6,7,1.185,0.846,0.589,0.473,79.591,42.524,73.5,0.534,0.205,0.457,0.343,9.709,2.279,10.3,0.235,0.682,0.339,3.04e-08,3.25e-08,1.81e-08,1.068,0.755,0.706
PASSERIFORMES,Locustella_luscinioides,Locustella_luscinioides,Male_Female,Pair,Noncooperative,376,16,96,6,392,102,376,16,96,6,392,102,5.88235294117647,40.69,-8.67,85.90359327,5817.008185,0.502141685,15.22844037,17.16005421,0.579309094,1.920010607,1.168476944,0.671989075,12,107.4512742,5643.764727,546.6669019,13.64668705,11.81301988,0.431695884,1.920010607,1.168476944,0.056530091,0,0.244978663126864,4.14246957864509,0.761123573409732,9.26841913542973,76.2693135212321,animal.Locustella_luscinioides,-0.711783772248458,0.433708835081157,0.0869376472883658,0.49707272766258,-0.718057227854608,0.0620280908145802,0.129673670074692,0.195429629888211,-0.835312943804084,-0.533283374505539,-0.651729071981693,0.0973275385815101,0.306326191689684,0.583120018842706,0,-1.75429910682934,0.496993840640147,-3.60329276669466,0.476820528072145,-0.210067313919219,-0.722875594819516,1,0,0,-1.01010390257768,15.318,4.2,14.9,0.274,0.824,0.663,0.393,90.625,75.964,71.7,0.838,0.28,0.361,0.362,9.477,1.741,9.5,0.184,0.359,0.208,3.46e-08,1.44e-08,3.39e-08,0.416,0.427,0.376
PASSERIFORMES,Loxia_curvirostra,Loxia_curvirostra,Male_Female,Pair,Noncooperative,96,0,34,0,96,34,96,0,34,0,96,34,0,59.3,11.2,65.12255352,1603.102098,0.523706435,6.118654434,57.73587712,0.51294877,1.550537546,3.433673611,0.7643508,9,69.15932722,1804.674159,181.9203091,9.004994903,39.28878695,0.535270888,2.075661206,3.465717441,0.055324018,0,0,7.59841280268452,0.716204419143027,8.0698546157908,40.0387574482526,animal.Loxia_curvirostra,-0.97368078942525,0.971282046372286,0.318625999356867,-0.586055489684372,0.080476709248196,-0.767537003767456,-0.237654202217739,-0.3877530473126,-0.652073278487204,-1.30236662288884,0.332484986116097,-0.774667803564332,-0.117460681079355,-0.314197476141571,0,-8.27877036729199,-0.354826220403317,-2.64449893427194,-0.463441535173199,-0.480593179427452,-0.467852811215523,0,0,0,-0.838925087715636,5.955,7.323,5.5,1.23,0.834,0.591,0.481,68.418,38.253,62.65,0.559,0.193,0.425,0.612,7.882,1.944,8,0.247,0.641,0.333,3.38e-08,3.17e-08,2.51e-08,0.94,0.799,0.677
